,0
0,57.101914409747614
1,7.159129811880067
2,15.82548837147364
3,4.699502252326781
4,0.8472103369561963
5,0.30456215092903777
6,0.7709976663570985
7,112.09718019562395
8,3.3925964956853125
9,2.7398547030324503
10,13.433005726684137
11,5.27141271617166
12,38.00585293626001
13,1.2419935704466325
14,16.968067736055836
15,31.30009399359591
16,19.782148378361196
17,5.473469543063226
18,9.509088042381313
19,0.0
20,12.703356812751169
21,0.0
22,0.0
23,15.115583079314549
24,0.0
25,1.718517364109764
26,2.0031064388929263
27,155.6575525584293
28,25.14864270833961
29,2.3400708457425856
30,11.738680088617476
31,29.167228732155007
32,26.381322359727783
33,30.84584656733171
34,107.06213959991466
35,26.55963987957058
36,0.0
37,11.58776633657801
38,30.43725379994085
39,549.4003876468186
40,0.0
41,11.780792064735019
42,24.686702828242357
43,20.944597174423997
44,16.033619745624474
45,0.0
46,29.236831154500045
47,26.35778267780983
48,2.442479791913703
49,28.544033650284383
50,0.0
51,15.998867426872305
52,1.036973703327071
53,121.36374799945008
54,0.8683280807947379
55,2.4732182779559917
56,0.7291582004449311
57,5.930192287200902
58,0.8539022816043569
59,5.614421312275725
60,11.450971889432452
61,1.0747393750718235
62,7.812416531162852
63,35.411390411542676
64,2.0392374608400585
65,12.468653478141029
66,0.0
67,22.405026284691107
68,4.788540885806185
69,2.125023883187384
70,70.82545341569988
71,19.12585084988304
72,0.0
73,4.573850507372331
74,10.220730388143508
75,0.0
76,15.138094339739109
77,2.441784367495761
78,1.7055090006280325
79,3.7340995813115683
80,1.3586869071450074
81,2.6832992242078118
82,9.75419216958921
83,47.66363847928518
84,10.76217433310827
85,6.340067222681954
86,25.328961477258247
87,5.067281178341959
88,2.6731407776910276
89,2.9545573410481945
90,10.59936730490396
91,6.066209299405393
92,176.31362746523206
93,148.47824502570222
94,3.034966531241216
95,3.78542778479886
96,196.09752830284455
97,0.0
98,1.753527554089375
99,34.54674692753249
100,23.764550297265338
101,28.016076691661546
102,1.9387147588795406
103,36.04209820616483
104,9.136480132445984
105,0.8921510030263904
106,0.0
107,1.1932371597974007
108,168.4197399874251
109,0.2010380858491996
110,16.327412290884055
111,0.0
112,111.28198287482657
113,0.0
114,0.6322099374763313
115,22.132170703732523
116,20.228505456782937
117,2.2220686960105427
118,0.0
119,4.6472035336555715
120,12.936861127031609
121,0.0
122,2.655332239097728
123,25.231855224330292
124,0.0
125,4.516711793936308
126,15.891285532730635
127,0.0
128,2.263068343802697
129,5.370291229028865
130,4.047758237425213
131,91.34999185358254
132,0.0
133,12.768457953858507
134,22.933165213252614
135,14.596776067272087
136,1.676917487771298
137,6.157550296007813
138,5.068837045132189
139,2.3548248805786884
140,40.5756132079856
141,44.36450161942849
142,22.391207556968762
143,2.941755272502868
144,73.31933292777164
145,16.986230556911657
146,1.8642232380941466
147,6.176370071904211
148,5.02814369408094
149,2.1643298262220774
150,5.288927657901106
151,1.000317321326039
152,107.90114336424168
153,0.0
154,10.505461155117324
155,3.175349904379461
156,6.174739482925358
157,14.324767595174714
158,2.3447902237197145
159,5.387375115872267
160,19.896935759243885
161,5.168162031933496
162,6.259102603749137
163,0.0
164,20.266829404798997
165,4.797407791867039
166,10.767459779607835
167,4.341390932356473
168,9.933359682137375
169,47.49754279766897
170,1.0054234527360157
171,27.791679269936377
172,5.333305411015816
173,29.395506985601905
174,10.300039690757316
175,0.0
176,0.0
177,33.737431669529016
178,27.79962994946444
179,0.0
180,4.992860552775915
181,16.76208668898361
182,0.0
183,24.258774304409425
184,0.0
185,1.5830637409143493
186,3.7281408424639655
187,0.9934230342228766
188,5.460083319694321
189,17.73607150554676
190,5.709270397314328
191,11.061472376539577
192,16.44882561588121
193,0.0
194,6.478926952590394
195,1.4568933216884772
196,2.8420648081567474
197,15.76250826664556
198,5.048211467422782
199,1.9520065612358009
200,1.2995996372973204
201,1.2968136594109907
202,46.3454804777612
203,2.0518392586943297
204,93.96991236401175
205,4.837576318542121
206,7.516886382258221
207,3.3895707413273994
208,5.804930508488224
209,1.494318802255969
210,29.07791351324993
211,9.417219546718112
212,1.2146239064756523
213,72.86304409996548
214,0.0
215,7.14357847759819
216,42.704603292607324
217,5.326089604706748
218,0.0
219,3.130621254290288e-19
220,1.7235886412654977
221,14.93828538230865
222,127.3560553352475
223,6.82988635203703
224,0.0
225,10.754873096648934
226,1.336637867985928
227,72.50145703085373
228,0.0
229,4.698764811538119
230,16.262920842671463
231,2.9367381079692825
232,34.57176767087401
233,20.65235388610529
234,44.364788710981685
235,12.788668046622398
236,15.93738560220082
237,59.07093399360327
238,7.423017959057395
239,13.684500413641873
240,2.9012483087276357
241,323.4603732746677
242,0.21654708222605906
243,3.83546429625199
244,0.5118262049283702
245,0.0
246,12.646113153769768
247,9.126099679453567
248,13.038081471903242
249,0.0
250,11.198770974814693
251,0.8586709998092773
252,0.41634565980350613
253,41.278260489956864
254,15.748989597052631
255,0.0
256,29.720992316226514
257,0.0
258,53.66205370412328
259,0.8055892599473623
260,2.1672507652318775
261,0.9877901377959868
262,3.0378498308928297
263,3.3706044683884637
264,97.43736484307024
265,3.4452382240885164
266,15.321989274480181
267,0.0
268,4.676591585226202
269,2.512314589631922
270,12.278696598048139
271,6.671625099434933
272,0.0
273,0.5786393323227874
274,19.956526357668523
275,11.103352715630873
276,27.48550670156875
277,0.2686290575697479
278,17.20221443070958
279,81.49102566129507
280,0.0
281,0.2739394684033926
282,10.447013900407274
283,146.70438368018932
284,31.961377768820785
285,143.70045259634026
286,20.230006885883242
287,21.242878021361726
288,14.52344150047306
289,9.287623135528381
290,9.26017504890694
291,9.020712226376416
292,1.3213968456411396
293,22.34439726788589
294,15.095568995084012
295,19.955890046759095
296,1.6709405837307059
297,15.467313681541489
298,0.0
299,13.293286555221407
300,30.713902249034366
301,3.6747708965082526
302,20.98996140907831
303,23.26205720068288
304,4.272684372025876
305,20.51975322495225
306,6.4310555071988755
307,6.530632783786887
308,1.5758388569029906
309,0.1936416023694561
310,3.0357053942255985
311,59.81565222977677
312,0.0
313,16.010731078156084
314,2.318387310700237
315,8.494596274619411
316,0.0
317,24.043828654700928
318,21.62114506129995
319,2.39658675437136
320,0.5191311466802215
321,0.40764519024301293
322,5.774440577200977
323,14.605361516629305
324,1.1595516488215871
325,0.0
326,29.820817427596403
327,0.0
328,14.179332560582676
329,2.6868232352417003
330,7.955565367430759
331,5.005177854534307
332,19.837747730050697
333,0.7391732188876605
334,359.1062882330086
335,10.607569774555847
336,0.0
337,42.86749085325954
338,1.4012720057339836
339,13.16484469615632
340,3.3498616327740045
341,0.0
342,7.950662740252984
343,12.968557417963543
344,20.614919273582345
345,1.529181552312513
346,3.635251789668789
347,13.776119957272671
348,0.0
349,3.2510213075583554
350,7.044847696070389
351,377.79048729424005
352,13.81363914733837
353,0.0
354,115.57027383492112
355,4.461891943484968
356,0.0
357,11.701452150599204
358,0.0
359,0.9285172674176205
360,17.605258165916787
361,16.078270783969934
362,2.2782017244374657
363,10.624756625576811
364,28.011563179898864
365,3.3395842704142815
366,0.9647593005893857
367,13.985598912770847
368,28.538999619736455
369,21.01043585389595
370,19.629672134201947
371,1.8511077846387167
372,10.968340388691068
373,2.807113885625305
374,154.70337196982558
375,27.26677231569778
376,0.0
377,2.34508723956402
378,0.27725125451654786
379,7.210296485553551
380,13.611765037750914
381,117.12463717745902
382,13.210625878171243
383,12.445512797335917
384,1.6109101841147158
385,39.01361102549853
386,2.4772289269553402
