,scenario,failure,Easting,Northing
3602,1-in-11,0.0003247162773344,379485.0281819135,641670.1333251962
3603,1-in-11,0.0015073111082002,475299.7538914609,225899.50112241064
3604,1-in-11,0.0,135526.55234669993,851046.7856815611
3605,1-in-11,0.0001402603387069,270411.5180298893,666990.0974689694
3606,1-in-11,0.0041003309874254,457500.0182403856,424500.1089436413
3607,1-in-11,0.0,262663.1174305469,656795.2420884928
3608,1-in-11,0.0003111379870011,264417.8260917773,651683.6057564543
3609,1-in-11,0.0020515387244209,245869.6904424253,663441.7061839505
3610,1-in-11,0.0,321278.20470657,864659.5254649235
3611,1-in-11,0.0001103594630662,411759.0123699996,422000.8133329938
3612,1-in-11,0.0004033631247543,514671.6215566844,197049.20992003343
3613,1-in-11,0.000263968169813,294291.65805348015,617173.8041120642
3614,1-in-11,0.0279073206327973,453000.1427175334,300136.91128619603
3615,1-in-11,0.0,277205.9440119453,758943.9249577828
3616,1-in-11,0.0014779970761348,244992.3342654961,670613.9322214713
3617,1-in-11,0.0035539406073523,328403.0715892688,585492.0165687231
3618,1-in-11,0.0018062586431641,301134.0938149921,97431.77274720758
3619,1-in-11,7.039459163993289e-05,270054.4414227795,829352.6249048207
3620,1-in-11,0.0004952123140119,358371.47387738427,659283.5972131717
3621,1-in-11,0.0003698871139321,251940.30362953251,823829.6948555929
3622,1-in-11,0.0001171384642452,232141.42250201723,829248.350740925
3623,1-in-11,0.0083438502815088,235823.87085594737,808347.2567445562
3624,1-in-11,0.0095337105071231,447099.9867129563,102699.56177811584
3625,1-in-11,0.0034289224747182,402000.1746433509,261599.82055866648
3626,1-in-11,0.000163554061263,203613.05990471644,724227.5065459016
3627,1-in-11,0.0201466496288553,448099.90437572496,425099.9709312832
3628,1-in-11,0.0022669390118229,383496.8752768646,785556.3127789292
3629,1-in-11,8.251178791385261e-05,382322.4187455957,781114.5972771302
3630,1-in-11,0.0004974838135963,354299.8262268676,386299.6364371202
3631,1-in-11,0.0003654426179118,257521.6389475581,665598.3305187196
3632,1-in-11,0.0001032166577514,478279.1478841676,150741.43438598496
3633,1-in-11,0.0003942328949555,389649.1442885471,568652.8124652525
3634,1-in-11,3.2432967016493564e-05,398669.9270824161,866264.2283421219
3635,1-in-11,0.0356828831457585,352385.1213332009,379424.6992314772
3636,1-in-11,0.0,212233.13007824167,774127.6891612334
3637,1-in-11,0.001103240117376,351619.2058079788,635205.4602828467
3638,1-in-11,0.0001834148909439,277025.8436532364,628583.9844075469
3639,1-in-11,0.0004972868687027,256059.2359564445,658468.4434557365
3640,1-in-11,0.0017560497519676,339084.797851185,729889.1669623607
3641,1-in-11,0.0001163905596925,321083.4394634403,838260.5377231519
3642,1-in-11,0.0004052890230306,220583.9291152584,557124.4264261667
3643,1-in-11,0.0028730402836569,321293.6872605728,691349.8156737991
3644,1-in-11,0.0003808101508875,325599.1366904143,702235.8110517984
3645,1-in-11,0.0005075103671383,322957.3971627821,672015.484469005
3646,1-in-11,0.0,287628.507220802,928070.6139786474
3647,1-in-11,0.0029534093275883,255231.5698905483,664678.0386075808
3648,1-in-11,0.0003405830471642,588853.5569520991,175347.49057837826
3649,1-in-11,0.0011447436163927,486899.71930887736,261300.53243360852
