,0
0,0.978259553971528
1,0.15630323781622557
2,0.42798816243383453
3,0.08642883489617359
4,0.006895203659540106
5,0.0014902252585354825
6,0.00598877113578733
7,0.9999732938827989
8,0.05393567236926844
9,0.039440690963710945
10,0.3539247009679394
11,0.10182213197998402
12,0.8749346532441171
13,0.012206094976653037
14,0.4621467387048519
15,0.7885458180749116
16,0.5419047360245729
17,0.10740317782175268
18,0.22908544359970795
19,0.0
20,0.33084188794149505
21,0.0
22,0.0
23,0.4063312653707667
24,0.0
25,0.019790618535468485
26,0.02484088452777511
27,0.9999999671483327
28,0.6733967606381324
29,0.03126270813458565
30,0.3001254169241099
31,0.7528277402390178
32,0.699492595102982
33,0.7812982755892738
34,0.9999461411632591
35,0.7031395823401483
36,0.0
37,0.2953081465417341
38,0.7746147820220182
39,1.0
40,0.0
41,0.3014692965219983
42,0.6632180584200517
43,0.5727949768157152
44,0.43427740223387534
45,0.0
46,0.7540619730618243
47,0.6990087463539786
48,0.033302312352810226
49,0.7415661224012835
50,0.0
51,0.43322925397078815
52,0.009325679363661132
53,0.9999929537911403
54,0.007153680502092197
55,0.03392212989633758
56,0.005509286885783227
57,0.1202646697581975
58,0.006976774309052969
59,0.11133710853443524
60,0.290940203088362
61,0.009837203022365237
62,0.17613549299641018
63,0.8458329908342669
64,0.025507323757681055
65,0.32338509476210275
66,0.0
67,0.6097544685060503
68,0.08878380462728175
69,0.02711145107246149
70,0.9949514928171052
71,0.5239118175103225
72,0.0
73,0.0831331457686304
74,0.25167983878903366
75,0.0
76,0.4070226474832429
77,0.033288329962779195
78,0.019568544858609704
79,0.06201721676843486
80,0.01395381977576371
81,0.03824936631724429
82,0.23685078596972797
83,0.9460517191441288
84,0.2689438334484807
85,0.13207107065147994
86,0.677310872155922
87,0.09625696342703116
88,0.03803654556783942
89,0.04406079576379096
90,0.26374847085664377
91,0.12415641261015942
92,0.9999999990481272
93,0.9999998932733213
94,0.0458295392098067
95,0.06325885718331503
96,0.9999999999737984
97,0.0
98,0.02039222005760788
99,0.8349750916733323
100,0.6422470737448028
101,0.7317264862962016
102,0.023666938208440014
103,0.8533772830120983
104,0.21732377111076817
105,0.00744897997731131
106,0.0
107,0.011498549351637743
108,0.9999999962190176
109,0.0007994764438368218
110,0.4431057847046289
111,0.0
112,0.9999700492225485
113,0.0
114,0.004450262629038915
115,0.6030092477865474
116,0.55391644676023
117,0.02896221281418132
118,0.0
119,0.08505312448299995
120,0.3382465809857583
121,0.0
122,0.03766431662947034
123,0.6752071498350276
124,0.0
125,0.08164542446626855
126,0.4299794667947823
127,0.0
128,0.029755377292660312
129,0.10454450341447807
130,0.06970879950841691
131,0.9995678942084668
132,0.0
133,0.3329078102520414
134,0.6225986625927088
135,0.39031935755912883
136,0.019083242044089843
137,0.12678473914185528
138,0.09629909242890089
139,0.03155411674182551
140,0.8990664151729639
141,0.9273349409752609
142,0.6094146446567392
143,0.04378108949499815
144,0.9961911997154941
145,0.4626821854702855
146,0.022331288744868227
147,0.12732772599495823
148,0.09519870403190256
149,0.027856504572659313
150,0.10230311719633745
151,0.008837762093568902
152,0.9999520288526161
153,0.0
154,0.2607532366077866
155,0.04896580327244848
156,0.1272806609516518
157,0.381868030970932
158,0.03135583099967354
159,0.10501658087252508
160,0.5450113829924743
161,0.09899780526316748
162,0.1297204899186064
163,0.0
164,0.5549391007791515
165,0.0890191973622031
166,0.26911254262941653
167,0.07712465769254195
168,0.24253902166262464
169,0.9452227864610644
170,0.008905214480975032
171,0.7274605830792322
172,0.1035242001505019
173,0.7568581356435051
174,0.2542057159586609
175,0.0
176,0.0
177,0.8242549304135327
178,0.7276125867122734
179,0.0
180,0.0942471308073155
181,0.4560571964234562
182,0.0
183,0.6535942823570859
184,0.0
185,0.017517714418152308
186,0.06187351729540569
187,0.008746953662080115
188,0.10703128090867331
189,0.4845666644926888
190,0.1140024259158624
191,0.27850033188566636
192,0.4467368723510625
193,0.0
194,0.1361224957390207
195,0.015481739128756389
196,0.04162115251248366
197,0.4260794917009366
198,0.09574096953098798
199,0.023907807385671664
200,0.013059447964739901
201,0.013017751156859325
202,0.9391565577509344
203,0.025741054439146427
204,0.99969109839612
205,0.09008752292813227
206,0.16711527893829825
207,0.053865511854627623
208,0.11670485294226574
209,0.016077257504737763
210,0.7512370455696902
211,0.22618034774630713
212,0.011807227998724246
213,0.9959882276502108
214,0.0
215,0.1558361253707412
216,0.9159322609978062
217,0.10332541866265366
218,0.0
219,0.0
220,0.019877408026071963
221,0.400875913947073
222,0.9999971045768695
223,0.14646892331789874
224,0.0
225,0.2687107852268975
226,0.013617847588903387
227,0.995820209617261
228,0.0
229,0.08640939758738753
230,0.44117288264127086
231,0.04367161533564268
232,0.8352978369974231
233,0.5651494686181378
234,0.9273367902954355
235,0.3335489304606568
236,0.43137297005237063
237,0.9821955557076075
238,0.1642665090985339
239,0.36183876832523276
240,0.04289954868460166
241,1.0
242,0.0008937091182975587
243,0.0644757843270668
244,0.003243697049171934
245,0.0
246,0.329024416126409
247,0.2169969513937332
248,0.34145156085713846
249,0.0
250,0.28288545166154544
251,0.007035093412515847
252,0.0023808135470380076
