,Unnamed: 0,node_number,longitude,latitude,Mar-89,11years,22years,33years,55years,110years,1000years,10000years,100000years,1000000years,voltage
138,138,439,-4.457705555555556,57.28102777777778,7.224704632101843,1.9282736664828808,5.726300891538597,6.606992386208534,7.588107275353715,8.819196945202576,12.519690657225532,16.303268473713022,20.08829123159966,23.87331399174597,275
139,139,442,-4.7894,57.3228,36.626066628124434,9.775497183933073,29.02982041013417,33.49453793218732,38.46835778082273,44.70943953698613,63.46931086117589,82.65038195764905,101.83877826984434,121.0271745934952,275
140,140,447,-4.7145,57.1366,32.825021138342784,8.760998142618332,26.017111754862384,30.018481831702346,34.47611970276977,40.06950330719096,56.882479131798455,74.07294270492795,91.26997128443293,108.4669998742046,275
141,141,450,-1.33271,50.82193,23.97277815575811,6.398334490352183,19.00082396670076,21.92310562394316,25.178608897846008,29.26357029737471,41.5424272669635,54.096971189309926,66.6563096688561,79.21564815590024,400
142,142,454,-1.97212,52.25257,30.98668676802375,8.270346699135677,24.56004793291325,28.337325050007063,32.545317113558255,37.825448541140005,53.69682950140739,69.92455736463396,86.15848256724165,102.39240777954106,400
143,143,457,-5.181380555555556,56.369455555555554,10.918962310519609,2.9142710409420145,8.654369527521382,9.985391033198995,11.468186115127384,13.328777293654092,18.921469788286707,24.63973035129689,30.36017470748363,36.0806190670855,275
144,144,462,-1.27258,53.7201,17.132676262564623,4.572711294893253,13.57935920602809,15.667832442474374,17.994449879181428,20.913857915599927,29.689214696005894,38.66159725626605,47.63740635289974,56.61321545489203,275
145,145,466,-2.273,56.96094444444445,21.20518859427432,5.6596648363251605,16.807232480217113,19.392144969908237,22.27180958132108,25.885173719366573,36.74647131577007,47.85162858451624,58.96102689236875,70.07042520685363,275
146,146,469,-2.292,56.921,5.552665716629202,1.4820064799027557,4.401042847103813,5.077912797973766,5.831964802373288,6.778139040900935,9.622214420543688,12.530145456846393,15.439187026655745,18.348228598201807,275
147,147,472,-2.68833,53.37157,8.624751759216807,2.3019462447437573,6.835978244516015,7.887335483984507,9.058576773012394,10.528234473426036,14.945832323852708,19.462614820937382,23.981122268938236,28.49962971963665,275
148,148,475,-4.278133333333333,55.86244444444445,14.213640263052474,3.793620586552795,11.265731272760348,12.998374020859345,14.92858636878992,17.350590670673895,24.630817212347765,32.07450061939846,39.52102675543178,46.96755289591072,275
149,149,478,-0.87978,51.25048,22.435093214373925,5.987926379459519,17.782054882130986,20.51689274501509,23.563578403855463,27.386518289257644,38.877773031984304,50.627031350388265,62.38077668890308,74.13452203443492,400
150,150,481,-2.16339,55.01232,11.677876241828791,3.116825169226808,9.255884709491188,10.679417823397149,12.265273417208432,14.255183529686812,20.236591739879305,26.352295528784992,32.47033489370315,38.58837426227381,275
151,151,484,-2.02397,57.68622,17.05165571238573,4.551086910048546,13.515142317954792,15.59373914933408,17.909353995325656,20.814956129987632,29.548814184598022,38.47876628272213,47.41212871310445,56.34549114882002,275
152,152,489,-2.716069,53.309609,24.91187673453429,6.64897990105028,19.74515350025626,22.78191127425365,26.164944135168053,30.40992793259024,43.16979119415805,56.2161410422948,69.26747326740849,82.31880550031389,400
153,153,492,-5.078256,56.82061,13.081871237444428,3.491551433590609,10.368691143042314,11.963371246917069,13.739889361153509,15.96904022098948,22.66957466783144,29.52055063606847,36.374142979408965,43.227735326841085,275
154,154,495,-2.769525,55.60803611111111,4.470932698763494,1.1932919374082107,3.543661257123288,4.088667953112906,4.695820613670432,5.457667545873104,7.747679273845834,10.089106728594082,12.431428370174626,14.773750013153546,275
155,155,498,-3.9500833333333336,55.53543333333333,22.01340093164822,5.87537670918982,17.447821578834734,20.131255152453605,23.12067499929365,26.871758519687926,38.147022475233975,49.67544054513621,61.20826129666515,72.74108205507925,275
156,156,501,-4.2977,55.798,10.215422666673575,2.7264963099824766,8.096744005795902,9.342004028887056,10.729258427170857,12.46996645033374,17.70230593944096,23.052122790905123,28.40398272757103,33.75584266743203,275
157,157,504,-2.99,56.4572,4.801098482777949,1.2814131851696615,3.8053506575393,4.390604562601045,5.042593736632566,5.86070091845592,8.319823560976193,10.83415883684278,13.349454332720068,15.864749830098996,275
158,158,507,-3.31586,57.42781,2.9712752922682863,0.7930333755783355,2.3550327967072318,2.717231254841613,3.120730439575138,3.6270357495992056,5.148922954077099,6.70497982490769,8.261630950991151,9.81828207800394,275
159,159,510,-4.798,54.8766,36.672784837820885,9.787966274102184,29.06684926314045,33.5372617349557,38.517425916468575,44.76646845556774,63.55026884676053,82.75580626965595,101.96867825191852,121.18155024565124,275
160,160,513,-3.2671,56.1084,13.393189333066331,3.574642233319632,10.615441865638038,12.248071645369825,14.066866756996273,16.34906622034943,23.20905779574568,30.22307105068816,37.23976294437359,44.256454842248026,275
161,161,516,-3.200938,56.206874,13.856879139404814,3.6984010426425984,10.982962406150564,12.672115973276082,14.553880160610085,16.915092366997897,24.01258586116608,31.26943346773011,38.529052451028704,45.78867143866132,275
162,162,519,-3.2348,55.935,6.88454586733923,1.8374852921595048,5.456691054581409,6.295917195825996,7.2308385247114355,8.403965141019382,11.930229533756334,15.53566620510677,19.14247978608114,22.7492933692088,275
163,163,522,-3.915,58.227,11.49668501123439,3.068465229776776,9.112272540118688,10.51371844301477,12.074968267708684,14.034003394480267,19.92260545637584,25.9434193978028,31.966532676984247,37.989645959761525,275
164,164,525,-4.3142,55.8535,1.858960289417137,0.4961565012904364,1.4734119254266758,1.7000191847109276,1.9524659920409853,2.2692328254962777,3.221392285596891,4.194929789333376,5.168839085249378,6.14274838174681,275
165,165,528,0.716257,51.445622,26.47046643532151,7.064967492228119,20.980491697129267,24.207241555656225,27.801930897960347,32.312498380512885,45.8706712867075,59.73325456128799,73.60113193088755,87.46900930876629,400
166,166,531,-0.7287,52.24304,13.070576032838918,3.4885367434811254,10.359738563871776,11.953041782305093,13.728026007755938,15.955252164726293,22.650001207770156,29.495061877354253,36.34273666300015,43.19041145273415,400
167,167,534,-3.775519444444445,56.56349444444445,3.086690509950514,0.8238376971805162,2.4465108982443167,2.822778471414429,3.2419510427108897,3.767923105836615,5.348925984802725,6.965425805143975,8.582542963789184,10.199660123399816,275
168,168,537,-0.1518,53.56602,32.22039437083189,8.599623258355036,25.53788457892198,29.465550652800964,33.84108020883156,39.33143541202381,55.83472140635738,72.70854194128655,89.58880655719813,106.4690711831873,400
169,169,540,-3.6893,56.0018,13.31667401166025,3.5542202940344967,10.554795821890153,12.17809838394236,13.986502714920745,16.2556639675006,23.076464395278368,30.050406576393534,37.02701209318237,44.003617614136274,275
170,170,543,-3.050583333333333,55.031952777777775,10.511679374541794,2.805567225319676,8.331557072457775,9.61293078823875,11.04041684745539,12.83160701366111,18.215689188516304,23.720655677917943,29.227724503882285,34.73479333313438,275
171,171,546,-1.1317194444444445,54.57559444444445,33.62840503120716,8.975421303643282,26.653873828361665,30.75317640174365,35.31991380547382,41.050194025299,58.27466307977162,75.88585879766711,93.50378019876922,111.12170161038932,275
172,172,549,-4.8299,57.6145,48.19541102951291,12.863355204943732,38.19968278289035,44.074703387499525,50.61964020601283,58.8321382490355,83.51782777475233,108.75776453528272,134.00734038117255,159.25691624213647,275
173,173,554,-0.04317,51.559444,18.004791678796565,4.805478899506671,14.270597884949783,16.46538199063676,18.91043270088088,21.97844920429033,31.200503500825164,40.62961290464514,50.06232326797897,59.49503363694416,275
174,174,557,-4.693,55.2146,3.095505524109718e-09,8.26190424459821e-10,2.453497678467066e-09,2.830839801863205e-09,3.251209452082615e-09,3.7786835936217264e-09,5.364201522839522e-09,6.9853177660967475e-09,8.607053110661338e-09,1.0228788456194112e-08,275
175,175,560,-4.2946,55.8287,3.232410727016548,0.8627304231189683,2.562008742293572,2.95603960992437,3.395000986700532,3.945803774825175,5.601444548961624,7.2942580469935825,8.987718027382446,10.681178008782314,275
176,176,564,-1.71398,52.53002,16.677909036468826,4.451333922237276,13.218910702616084,15.251947814200236,17.516807861596828,20.35872356265469,28.901148569888363,37.63536953380087,46.37292608061193,55.11048263263936,400
177,177,567,-3.658166666666667,55.17809166666667,58.15713054563111,15.522138144036838,46.09534167155133,53.18469588519837,61.082434214146346,70.99240926345834,100.78049152458688,131.23738079661257,161.70590149855272,192.17442221868268,275
178,178,571,-2.96329,54.94098,14.886616378253803,3.9732379117163217,11.799132141681469,13.613810678225065,15.635413182609833,18.172092614574293,25.797017522404012,33.593138521046725,41.392236843939145,49.19133517148767,275
179,179,574,-1.29181,54.70032,13.55017151827868,3.616540778556608,10.73986594564027,12.391631853749804,14.23174514613039,16.540694373855438,23.481092224505723,30.57731704985816,37.67625191040087,44.77518677518166,275
180,180,577,-2.80145,55.433163888888885,5.28397121953909,1.4102919186229,4.188075588705182,4.832191680379228,5.549754972069979,6.450143668273437,9.156593726526705,11.923809454678928,14.6920819774208,17.460354501815342,275
181,181,581,-1.40144,54.80584,34.10649703908367,9.103024060557097,27.0328095538135,31.190391542956743,35.822053841363534,41.63380093936652,59.10314872023779,76.9647212227016,94.83311502680488,112.70150884157567,275
182,182,584,-4.701,56.0199,8.834562353644763,2.3579446924016585,7.002274121663525,8.07920727259327,9.278940840347545,10.784350266067356,15.309413102944356,19.936073408349998,24.56450062680442,29.19292784802204,275
183,183,587,-2.89003,54.03179,22.17590631879677,5.918749397023702,17.5766233486917,20.27986632900436,23.29135440742156,27.07012884579806,38.42862806062946,50.04215020179614,61.66010752567759,73.278064856495,275
184,184,590,-0.79259,53.22812,29.071609002931204,7.759212443586117,23.0421572962652,26.5859864337898,30.533910936813392,35.48771311308058,50.3781912422106,65.60299287968438,80.83360884086095,96.06422481113027,400
185,185,594,-3.13222,51.20592,22.74195300052757,6.069827256391355,18.02527194864209,20.797516019459035,23.885873237263564,27.7611020302492,39.40953035542084,51.31949114386132,63.234000324389946,75.1485095120316,400
186,186,597,-4.890380555555555,55.71974166666667,29.921313740113806,7.985998637960723,23.715633270971967,27.363041415961096,31.42635582230652,36.52494768585298,51.85064458130447,67.5204365897179,83.19621286283716,98.87198914531491,400
187,187,600,-0.22901,53.63371,14.537328189663477,3.880012894173108,11.522286323398262,13.29438662975189,15.268555798120978,17.7457165227236,25.19173602038345,32.8049347946297,40.421041035465095,48.037147280847336,400
188,188,603,-4.8635,55.7432,19.899114932471683,5.311073775958419,15.772038495847996,18.197740606162352,20.90004041428328,24.29084960026022,34.48317626718597,44.904342759127545,55.32948907535765,65.75463539781161,275
189,189,606,-4.8854,55.7214,15.021265228044868,4.009175689728816,11.905854820028374,13.736947051361811,15.77683486955018,18.33645846552908,26.03035051421173,33.89698711550224,41.76662797082123,49.63626883083843,275
190,190,609,0.154817,51.432936,13.473455392922164,3.5960652446970967,10.679060744681266,12.321474957109665,14.15117019966571,16.447046999624288,23.348150850872692,30.40419944136896,37.4629427238254,44.52168601049595,275
191,191,612,-2.67142,54.29744,19.30252330647582,5.15184347096568,15.299179973072556,17.652157564176633,20.27344022947859,23.56259020234135,33.44934263847657,43.558074095829966,53.67066605910765,63.78325802842261,275
192,192,615,-3.030982,51.54787,6.274477111876197,1.6746579413116522,4.973150558990037,5.738009318942268,6.590083310826898,7.659254211158455,10.873041387392806,14.15898505145188,17.446183611343876,20.733382173198347,400
193,193,618,-4.899538,50.395883,75.10239530078994,20.044829307598945,59.52615851680609,68.68114050414621,78.8800457870928,91.67749395194735,130.14494081940262,169.47606524524303,208.8222101550577,248.16835508836215,400
194,194,621,-3.38952,56.04215,11.25164325067876,3.0030635838785456,8.918052440697727,10.289627752981511,11.817600906588382,13.734880917343014,19.497972589500296,25.390458160902025,31.285194061690103,37.179929965997374,275
195,195,624,-4.200711111111112,57.44839722222222,7.513669372085478,2.0053983555915083,5.955334344455013,6.871250640929624,7.891606941768813,9.17193620333243,13.02043765515342,16.95534630599657,20.89175769120577,24.828169078765026,275
196,196,627,-4.724680555555556,56.32387777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275
197,197,630,-2.48042,51.57009,12.319758353894429,3.2881435049526653,9.764640471526375,11.266419014894623,12.939442199533817,15.038729023956044,21.34890925190061,27.80076670295334,34.255088106482944,40.709409513865815,275
198,198,633,-2.5097,52.63305833333333,17.930441500304255,4.785634836865274,14.211667933475397,16.397388752403984,18.83234270840776,21.887689941396577,31.071662076513203,40.46183429185001,49.8555925966601,59.24935090707831,400
199,199,638,-0.497217,51.542852,15.02786807242556,4.010937988894184,11.911088234484634,13.742985352548097,15.783769837003454,18.344518557665317,26.041792583239264,33.911887094132545,41.78498717962361,49.65808726981496,275
200,200,641,-4.5041,55.8443,12.24097007011555,3.267114912010175,9.70219287780177,11.194367129377188,12.856690865078056,14.942552165938489,21.2123770349374,27.622973061767976,34.03601728341352,40.44906150888768,275
201,201,644,-1.457899,53.329656,4.737227048909056,1.264365899468508,3.7547261590536247,4.332194136326604,4.975509569637794,5.782733059125127,8.209140753222524,10.690026559166174,13.171859810829572,15.653693063974636,275
202,202,647,-3.1634,55.8905,3.3546758320728927,0.8953629796614665,2.6589160645635093,3.06785104850096,3.5234160265455623,4.095052788580923,5.8133177495181,7.570161483079163,9.327676152026145,11.08519082202237,275
203,203,650,-0.75792,53.59722,35.296622889941546,9.420668650179875,27.976103303225635,32.27876163359121,37.07204302256192,43.08658756563983,61.16551780723161,79.65035921789772,98.14225995545134,116.63416070404472,400
204,204,655,-2.358225,53.53814,15.201888491477488,4.057384038743356,12.049016818628436,13.902127025774728,15.966543483139889,18.55694528322117,26.343352567420524,34.3045815717871,42.26885095484665,50.2331203426609,400
205,205,659,-2.938605555555556,57.54029722222222,20.487875798372137,5.468214051081503,16.23869035817167,18.736162418040657,21.518415951759483,25.009549989329763,35.50343997172575,46.23294052919283,56.966538663160144,67.70013680353547,275
206,206,662,0.73969,51.3691,42.246927643062826,11.2757049889562,33.484914850679125,38.63481533046627,44.371948105012585,51.57082457854061,73.20970091416198,95.33441692466856,117.46758232346804,139.60074773548112,400
207,207,665,-2.84747,53.47003,6.7828067455839545,1.8103311205605583,5.376052626676281,6.202876768978665,7.123981925128248,8.279772195081511,11.75392580966301,15.306081702940972,18.859594158011863,22.413106615204217,275
208,208,668,-4.3099,55.9033,7.026102431256108,1.875266739072346,5.568888787144565,6.425370673530948,7.379515383798371,8.57676323860831,12.175532903372911,15.855102747259464,19.536077812092,23.217052879122093,275
209,209,671,-4.3245,56.4754,18.040474491691835,4.815002642269283,14.298880082451245,16.498013923030232,18.94791035926605,22.02200721399552,31.262338247292643,40.71013474022912,50.16153932924434,59.61294392390211,275
210,210,674,-4.4121,55.9047,9.339098777440064,2.4926054639248383,7.402169691173086,8.540605832164646,9.808855446277708,11.40023787864986,16.18372427175713,21.07461030235016,25.967364153309752,30.860118007190344,275
211,211,677,-4.768913888888889,55.04847777777778,54.08172825057155,14.43441327138678,42.865177812411154,49.45774048628101,56.80203918350024,66.0175656814302,93.71822688733364,122.04082797706673,150.37424541598858,178.70766287182562,275
212,212,680,-4.95435,56.714672,7.69821102387722,2.054652522459192,6.101602057668587,7.040013981497038,8.085431038652247,9.397206197694938,13.340229883549876,17.37178299745311,21.404875754064825,25.43796851308432,275
213,213,685,-4.456,55.5796,17.241374321161246,4.601722806735324,13.6655132872738,15.767236817063264,18.10861545012933,21.0465456357408,29.87757756175184,38.90688529530891,47.93964130485835,56.97239731980038,400
214,214,688,-4.487,55.5931,8.606272755298583,2.2970141985975365,6.821331786010087,7.870436434900904,9.039168275196426,10.505677153341027,14.913810057962165,19.420915100693183,23.929741398538397,28.43856769907539,275
215,215,691,-4.6781,55.664,8.433297976476892,2.2508472301258395,6.68423197631279,7.712250999664842,8.857492864993846,10.294526840814331,14.61406206373592,19.03058021478232,23.448785025975827,27.86698983980702,275
216,216,694,0.59879,51.41818,18.40475003681654,4.912227785271885,14.587604879523877,16.83114390905441,19.330508964323496,22.466678371969373,31.89359133945217,41.53215893540351,51.17440748256647,60.8166560354859,400
217,217,698,-2.380830555555556,57.21882222222222,15.594923186990044,4.162284998985172,12.360536118299017,14.261557254829198,16.379347823850715,19.036722736076644,27.02444239128817,35.191503665730345,43.36168392583031,51.53186419080792,275
218,218,701,-1.59684,53.80583,24.22518364776418,6.465701516174714,19.20088055966947,22.153930446388,25.443710386108968,29.57168168149432,41.97982074406977,54.666549422602685,67.35812313945026,80.04969686387474,275
219,219,704,-2.013277,52.431688,18.74947568536593,5.004235060878062,14.860834428570548,17.14639551466005,19.69257431300719,22.887484971191583,32.49096641583563,42.310066833963575,52.132917148455405,61.95576746881153,275
220,220,707,-1.486459,54.034771,24.0232462070794,6.4118044132510565,19.04082494417895,21.969258656877532,25.23161549215056,29.325176647628165,41.62988335309995,54.21085739392792,66.79663608556919,79.38241478472422,275
221,221,710,-4.2462,57.4236,9.93060135365756,2.650477501531607,7.870994633094098,9.08153493812794,10.430110602099996,12.122285073503711,17.208739086105407,22.409395015917227,27.61203706664956,32.81467912048789,275
222,222,714,-1.132965,54.565917,33.72547946724073,9.001330470622992,26.730815026363683,30.84195097349839,35.42187108564333,41.16869278937588,58.44288336997764,76.10491697003273,93.77369566818798,111.44247437689158,275
223,223,717,-4.395,58.0081,1.8951254380612763,0.5058089794644327,1.5020764222426948,1.7330922131467508,1.990450247663212,2.3133796224501624,3.2840628716836022,4.276540063768305,5.269396281064622,6.262252498953678,275
224,224,720,-0.470513,51.423919,13.619771304567546,3.635116961518792,10.795030736254123,12.455280858312433,14.304845801672064,16.625654832985923,23.60170169416817,30.7343759276064,37.86977411619672,45.00517230904689,275
225,225,723,-4.2421,50.44432,48.94907379945435,13.064507798259346,38.79703589435998,44.76392799062676,51.41121221330915,59.75213439238603,84.82384998881057,110.45847994202772,136.10289971320756,161.74731949969726,275
226,226,726,-3.05219,53.02752,32.09528770815702,8.566232290084084,25.43872503808354,29.35114060978217,33.709680681019684,39.17871770888281,55.61792407060366,72.42622624627863,89.2409474815953,106.05566872695044,400
227,227,729,-2.9972,56.2078,17.654069601054765,4.711871176948894,13.992615566125098,16.144646650534536,18.542069302616184,21.55032276395228,30.59273721229396,39.83817346396872,49.087140530718834,58.33610760299062,275
228,228,732,-3.5019,55.905,17.130880321342325,4.5722319581809785,13.577935743015264,15.666190054226544,17.992563602115585,20.911665610149672,29.686102509461715,38.65754453530359,47.63241273833063,56.60728094671571,275
229,229,735,-3.8263,55.6713,18.12108543679411,4.836517703519031,14.36277231754081,16.571732632327954,19.03257603490984,22.120408994690745,31.40202895406324,40.89204139895708,50.38567806212399,59.87931473095864,275
230,230,738,-2.92394,53.418938,12.501391435346704,3.3366213743966746,9.908602851888835,11.432522467886535,13.130211424989607,15.260448526504844,21.663661218755703,28.21063991458147,34.7601188895123,41.3095978683532,275
231,231,742,0.23863,51.46518,17.194718122591375,4.589270267335896,13.628533584286451,15.72456972347014,18.059612444769733,20.98959241414142,29.79672703524846,38.80160091761025,47.80991374472165,56.81822657721104,275
232,232,745,-1.04115,50.91702,28.38136478673412,7.574986262266405,22.495069730494524,25.954758098063103,29.808947436517027,34.64513199829276,49.1820670399382,64.04538778132691,78.91438479753,93.78338182260998,400
233,233,748,-2.865,56.6544,24.58519598026284,6.5617888077273205,19.48622633441462,22.483161724465564,25.821831338945124,30.01114873581509,42.603686115069465,55.47895325216461,68.35913743006445,81.23932161565384,275
234,234,751,-3.017,56.481063,3.498325433702131,0.9337030583397876,2.7727727388175216,3.1992186091939083,3.674291203141864,4.270405857305558,6.062248144186502,7.894321174133836,9.727093869396812,11.559866565753962,275
235,235,755,-2.12055,53.26858,20.836652000624564,5.561302419471119,16.515130376083448,19.05511825500781,21.884735596997626,25.43530109945772,36.10783425262135,47.019988907239686,57.93631089362152,68.85263288652047,400
236,236,758,-2.491,57.6594,18.150740121074023,4.844432538754058,14.38627662030162,16.598851841102555,19.06372234981009,22.156608467794506,31.453417556452948,40.95896015950688,50.468132911772656,59.97730566971546,275
237,237,761,-3.75412,51.56326,26.554319740038807,7.087347939259196,21.04695382644976,24.283925402821957,27.890002023907908,32.41485810959053,46.01598067845508,59.92247792872362,73.83428604467767,87.74609416893713,275
238,238,765,-4.7672,55.137372,7.548853795427216,2.01478907818227,5.98322151839633,6.90342679607638,7.928561141605892,9.214885828909566,13.081408742363566,17.034743475713977,20.98958798031741,24.944432487281897,275
239,239,768,-1.89484,50.84717,21.956302547135905,5.860137150362101,17.402565399269207,20.07903867981589,23.060704566038336,26.80205852170745,38.04807668471056,49.54659233063851,61.04949923851253,72.55240615325384,400
240,240,771,-4.685316666666667,55.34214722222222,18.045586598648185,4.816367063616056,14.30293193842494,16.50268894484192,18.95327960520249,22.0282475629577,31.271197017437483,40.72167072078746,50.17575354263792,59.62983637013251,275
241,241,775,-2.14943,51.39294,24.38422257612165,6.508149006157174,19.32693481428857,22.29937154637424,25.610748972568484,29.76582050135781,42.25541930302608,55.02543666835424,67.80033087979314,80.5752250988587,400
242,242,778,-2.917,56.4686,9.675159004294333,2.5822999384803778,7.668531026984043,8.847932909629916,10.161819502554708,11.810466597607885,16.76608303888481,21.832963810311924,26.90177961417296,31.970595421060104,275
243,243,781,-0.20891,51.61765,8.710994879910995,2.324964533659124,6.9043345419798365,7.96620481786115,9.149157922680567,10.633511450866934,15.095283027706726,19.657231047106773,24.22092126605278,28.78461148772333,275
244,244,784,-4.832,57.134,20.109688471963565,5.3672758536539,15.938939083253189,18.390310108032093,21.121205802819095,24.54789671994116,34.84807915377892,45.37952300837151,55.9149888019743,66.45045460186682,275
245,245,787,-2.00284,51.60704,7.397081199912613,1.974280972435748,5.862926559188626,6.764630757475096,7.769154384531502,9.029617021548171,12.818402011590928,16.692253436656564,20.567584278446187,24.4429151225494,400
246,246,790,-3.481558333333333,55.33251944444445,44.08992427032869,11.767600788818076,34.945673977484404,40.32023574613952,46.30764746269552,53.82057056164707,76.40342976961637,99.49332311398936,122.5920344461013,145.69074579200327,275
247,247,793,-1.26726,53.75722,18.92056019977455,5.049897517777865,14.996436014694009,17.30285230309032,19.87226437849665,23.096327837949037,32.78743877086039,42.69613614919966,52.608617640816895,62.52109913835192,275
248,248,797,-3.293,56.1059,14.56470427003946,3.8873195700261207,11.543984604704775,13.3194220552563,15.297308895340848,17.779134504041583,25.239176030067963,32.866711657609606,40.49716022695825,48.12760880086231,275
249,249,800,-3.424525,58.4460195,20.071907627555586,5.357192146280496,15.90899398597472,18.355759525820204,21.08152458193605,24.50177764316817,34.782608728502986,45.294266754875686,55.80993916408724,66.3256115795767,275
250,250,803,-3.8445,57.574,6.166669583739245,1.64588411204929,4.887702312186679,5.639419334458767,6.47685306402082,7.527653561549802,10.68622172188046,13.915706583444424,17.146424779328633,20.377142977141595,275
251,251,806,-5.203,56.3348,2.605389238221869,0.6953783877444892,2.065031510263221,2.382628458408497,2.736440316997163,3.180398643384439,4.5148790110070856,5.879321355300358,7.2442847776117505,8.609248200738033,275
252,252,809,-3.936,55.8213,3.93253245623486,1.0495929126642844,3.1169252248850565,3.5963009313091883,4.1303388389234446,4.800442369759091,6.814685493548868,8.874152741236003,10.934406495671698,12.994660251337374,275
253,253,812,-1.850622,52.507106,7.186894651826671,1.9181821827465224,5.696332701171791,6.5724151592460975,7.548395453069356,8.773042302276508,12.454169742405345,16.217946472219296,19.983160581433864,23.748374692896284,275
254,254,815,-4.2168777777777775,55.37797222222223,28.03331898582079,7.482092837994212,22.21920862868413,25.63647021312057,29.44339493180537,34.22027248907952,48.57893847152314,63.25998762694195,77.9466434479922,92.63329927781044,275
255,255,819,-1.48769,53.40657,5.516723761952045,1.472413572198552,4.372555253826029,5.045043880420752,5.79421496737459,6.734264696822571,9.559930607282368,12.449038841917382,15.339250421665758,18.2294620031396,275
256,256,823,-4.4742,55.8078,24.677684035293264,6.586473869617181,19.55953236683346,22.567742050792827,25.91897154314687,30.12404890460092,42.76395866563497,55.687661797157936,68.61630046710268,81.54493914476586,275
257,257,826,-4.491,54.9484,4.755316464148329,1.269193964396308,3.7690638295726098,4.348736906563298,4.994508882464246,5.8048148083097,8.240487900891303,10.730847133597402,13.22215742990748,15.713467727704884,275
258,258,830,-0.059781,51.484971,4.9863065947847005,1.3308452302687472,3.952146607119304,4.5599773810351,5.237117816679849,6.086784460802964,8.640770698279264,11.252099462420595,13.86442548820715,16.476751515553275,275
259,259,833,0.3297333333333333,51.427905555555554,15.597307768155156,4.162921443698198,12.362426137330528,14.263737954304744,16.38185234944852,19.03963359430516,27.02857463198928,35.196884711587835,43.36831425376058,51.539743800811706,400
260,260,836,-0.410641,51.499547,13.564257502570053,3.620300327764317,10.751030496789877,12.40451348638456,14.24653965543212,16.557889134881467,23.505501826684743,30.60910348201185,37.715417989727,44.82173250168466,275
261,261,839,0.44934,50.88088,26.28707981701221,7.016021603796927,20.835139463453896,24.039534493208528,27.609319932743563,32.088638335522525,45.55288061583281,59.31942431838807,73.09122543862675,86.86302656708725,400
262,262,842,-1.471621,53.348845,4.352871196116413,1.161781322348847,3.450085710123011,3.980700708939677,4.571820617436001,5.313549869578807,7.543090495904521,9.822689141705778,12.103158362031074,14.38362758371782,275
263,263,845,1.27176,52.57327,81.91230436143584,21.862394036050198,64.92369243840098,74.90880234024961,86.03249327373157,99.990349943028,141.94583223083745,184.84330603235625,227.75716230010696,270.67101859347747,400
264,264,849,-1.36474722222222,54.59265,16.15707339560236,4.312322889677407,12.806096373655617,14.77564362061694,16.96977418797624,19.722939495791625,27.99859248781239,36.460051826555855,44.92474258103563,53.38943334056886,400
265,265,852,-1.48607,50.94158,22.78045690949268,6.080103949695076,18.05579014688855,20.832727844208435,23.92631389285099,27.80810375192716,39.47625377926785,51.40637906483685,63.34106044327832,75.27574182884484,400
266,266,855,-2.02945,52.54205,7.847865696223307,2.094595354511985,6.220218350972885,7.176873179360672,8.24261334102267,9.579889656244292,13.599566465263718,17.70949373108818,21.82099057056539,25.932487412497174,275
267,267,858,-1.45761,54.88123,15.30160083378868,4.0839972629086265,12.128048821146145,13.993313962820402,16.07127135627288,18.678664139491428,26.51614408541512,34.52959244345912,42.54610112267108,50.56260980666893,275
268,268,862,-2.02352,52.4989,11.711251411429467,3.125733001994036,9.282337868917306,10.709939415997663,12.300327357841208,14.295924599222031,20.2944275712815,26.42760993651009,32.56313455278726,38.69865917272736,275
269,269,865,-4.664078,57.515278,23.7789962625584,6.346614103052489,18.847232438147053,21.74589208260796,24.97507977541145,29.02702074032447,41.206622624230846,53.659682969090994,66.11749911475955,78.57531526786549,275
270,270,868,-1.02412,53.95723,17.94406848455789,4.789271878962898,14.222468681195078,16.40985062950422,18.84665512996984,21.90432440107649,31.095276277526807,40.49258494451848,49.893482426381176,59.294379913856254,400
271,271,871,-2.327573,53.795169,23.19299289357588,6.1902098038568685,18.382766167880582,21.209992001661167,24.359600436948256,28.31168642774296,40.19113738610026,52.33730776657107,64.48811674713816,76.63892573495934,400
272,272,874,-4.4107,55.8391,8.025402651634113,2.1419799679154274,6.3609341418348,7.339230725087575,8.429080405296958,9.796609017733822,13.907220255301402,18.11012362469062,22.31463207513528,26.51914052809005,275
273,273,877,-4.3161,55.8695,12.09563865953624,3.228325958523039,9.5870032017739,11.061461554399363,12.704049284541432,14.765146113028312,20.96053223353936,27.29501820063636,33.6319232962567,39.96882839566021,275
274,274,880,-1.79948055555556,57.473797222222224,12.20136463785252,3.256544222138213,9.670801612189353,11.158147961571816,12.815093279570783,14.894205814770643,21.143744781367392,27.53359944331822,33.925894378994975,40.31818931848797,275
275,275,883,-1.80598,57.50854,9.491231139672164,2.5332095914082684,7.522749801481084,8.679730877429089,9.968640066335496,11.58594585324334,16.44735444227453,21.41791219098232,26.390368186539074,31.362824185064408,275
276,276,886,0.11938,51.93501,13.746237087041344,3.668870678864109,10.895267515445214,12.57093381638737,14.437672813008794,16.78003161366562,23.820854248621497,31.01975861235273,38.22141222440082,45.423065840748336,400
