,0
0,0.23747153984162794
1,0.011963485652135786
2,0.03878401324279013
3,0.00638067768663797
4,0.0004898450652727204
5,0.00010560128985703798
6,0.0004252707284123636
7,0.5256029053138715
8,0.003918539956213496
9,0.0028454498888867974
10,0.030460575962067082
11,0.007575626344781372
12,0.13689217270823384
13,0.0008692975305122363
14,0.042966048496999365
15,0.10418947304733173
16,0.05378228864766499
17,0.008013575868053957
18,0.01825542544058878
19,0.0
20,0.028047437116653362
21,0.0
22,0.0
23,0.03625118565893226
24,0.0
25,0.0014144962822036922
26,0.001779703089814233
27,0.7048309749326881
28,0.07618276545643687
29,0.0022466398521389097
30,0.02495349486919396
31,0.09423371906291877
32,0.0816143995595594
33,0.10204911274859052
34,0.5014426717668307
35,0.08240814558926979
36,0.0
37,0.024479757457858353
38,0.100132959229142
39,0.9996937708809162
40,0.0
41,0.025086194478382784
42,0.07417290818626232
43,0.058448575810775893
44,0.039536257874178804
45,0.0
46,0.09455474457156354
47,0.08150976593045
48,0.002395543280676371
49,0.09137146517230865
50,0.0
51,0.039410352851859565
52,0.0006632630562295461
53,0.5683165662488734
54,0.0005082690144664337
55,0.002440851542742428
56,0.0003911343495631714
57,0.009032596216439925
58,0.000495658851524805
59,0.008323806307362402
60,0.024052801574386162
61,0.0006998113672224138
62,0.013626379335756722
63,0.12401073775797555
64,0.001828027418805278
65,0.02728439827913176
66,0.0
67,0.064462535042627
68,0.006562271093731753
69,0.001944470696844558
70,0.3123732058956221
71,0.05119733233018198
72,0.0
73,0.006127273658846688
74,0.020321259697274052
75,0.0
76,0.03633070803470817
77,0.0023945214883657195
78,0.0013984773260501404
79,0.004523483219073476
80,0.0009945835763661703
81,0.002757924361597608
82,0.018959000082699018
83,0.18678230701770848
84,0.021939166867931403
85,0.009980281599798801
86,0.07697116300874274
87,0.007141433343675341
88,0.0027422992232385424
89,0.0031858415806294005
90,0.02144857801258293
91,0.009343669073514027
92,0.7702999737994395
93,0.6791462028999349
94,0.003316560610779007
95,0.004616855004602072
96,0.8218958287539717
97,0.0
98,0.0014579088656864192
99,0.1197786593459117
100,0.07020407975100773
101,0.08896395751439845
102,0.0016946533863118063
103,0.1271175894161476
104,0.01720220680289608
105,0.0005293230962226669
106,0.0
107,0.0008186355265479284
108,0.7467320751340092
109,5.6634813003886286e-05
110,0.04060542136786749
111,0.0
112,0.5217352770119565
113,0.0
114,0.0003157923849029798
115,0.06332654939069027
116,0.05556099835536221
117,0.002079038975546288
118,0.0
119,0.006274796827962059
120,0.028813003331720766
121,0.0
122,0.002714978176620808
123,0.07654632449098087
124,0.0
125,0.006013160601890055
126,0.03902135462327849
127,0.0
128,0.0021367826706636395
129,0.007788936343989139
130,0.005103750986749089
131,0.4222311108972636
132,0.0
133,0.028260236550967988
134,0.0666770519796751
135,0.034433174401276356
136,0.00136348245647544
137,0.009554482594063995
138,0.007144710894495643
139,0.00226789659376736
140,0.1498956842149961
141,0.16944879454831563
142,0.06440486929886535
143,0.0031651904644631745
144,0.325957939879316
145,0.043033547479009226
146,0.001598004143002485
147,0.009598108104488468
148,0.007059149449435642
149,0.0019986146642366753
150,0.007613269958654745
151,0.0006284177553288472
152,0.505513066006156
153,0.0
154,0.021167203216574726
155,0.003548900847633929
156,0.009594325731969167
157,0.0334914146450791
158,0.002253432034566627
159,0.00782598702133308
160,0.05423813215673812
161,0.007354961681429906
162,0.009790652297387403
163,0.0
164,0.05571448332925344
165,0.0065804463623529985
166,0.02195515202261278
167,0.005667454114283932
168,0.019478613386744503
169,0.18590372151403112
170,0.000633234013300843
171,0.08794560640314353
172,0.007708920502720651
173,0.09528760311777318
174,0.020555794286256535
175,0.0
176,0.0
177,0.11584687399430948
178,0.0879816372425627
179,0.0
180,0.0069852371515762846
181,0.042202756433875166
182,0.0
183,0.07232387860648082
184,0.0
185,0.0012507028308044177
186,0.00451268438535235
187,0.0006219343022415558
188,0.007984313777580132
189,0.04584724208003643
190,0.008534719678989666
191,0.022850090989804284
192,0.04104974237802339
193,0.0
194,0.010308246666856702
195,0.0011042819794726544
196,0.003005907973015254
197,0.0385572403820329
198,0.007101301579764963
199,0.0017120960516672223
200,0.0009304445766548097
201,0.0009274556486743579
202,0.17982628305330073
203,0.0018449827919293504
204,0.43580184006213096
205,0.006662989366314709
206,0.012865493164015973
207,0.003913309152446143
208,0.008749172414782569
209,0.001147080628042696
210,0.09382216717847136
211,0.017993902377855586
212,0.0008407335307937247
213,0.32347522249516814
214,0.0
215,0.011924758746112096
216,0.16083149495814308
217,0.0076933411950831365
218,0.0
219,0.0
220,0.0014207576302136538
221,0.0356267154907135
222,0.5946649992658374
223,0.011152325803787111
224,0.0
225,0.021917091241363873
226,0.000970483322880189
227,0.32150683215251064
228,0.0
229,0.006379180672433371
230,0.04036999694293342
231,0.0031571093581114207
232,0.11990067448371544
233,0.057265137139023814
234,0.16945029138514445
235,0.028326399371562894
236,0.03918790338772582
237,0.24818032406677393
238,0.012626780161056783
239,0.03130640504923721
240,0.003100141740343787
241,0.9741433997758897
242,6.331301778250698e-05
243,0.0047084799991515824
244,0.00023004461757447636
245,0.0
246,0.027860733370150714
247,0.017173151696131095
248,0.029146835023090456
249,0.0
250,0.023271838322680982
251,0.0004998157019986404
252,0.00016878065510095297
253,0.15348955758428817
254,0.038508615628961906
255,0.0
256,0.09679521024681659
257,0.0
258,0.21885141625365834
259,0.0004542031190751805
260,0.0020026579130175692
261,0.0006166537091483182
262,0.003321280106355573
263,0.0038805736038807215
264,0.4535538017968769
265,0.004009912943438998
266,0.036982291908981724
267,0.0
268,0.006334222597287331
269,0.0024988840066618723
270,0.026671631134403406
271,0.010769032370168685
272,0.0
273,0.0002765222818178481
274,0.05447521089878449
275,0.022978480476253504
276,0.08656094558060634
277,8.747596563374316e-05
278,0.043838608443037774
279,0.37011236228736877
280,0.0
281,9.008253716535908e-05
282,0.020992667870687765
283,0.6725628985366696
284,0.10732395157922892
285,0.6611996794390729
286,0.05556700921843605
287,0.05966345882211199
288,0.03417849134714501
289,0.017627026672320745
290,0.01754963285835387
291,0.01687905850604421
292,0.000953939713604246
293,0.06420963516881462
294,0.036180528909342424
295,0.05447267780423215
296,0.0013562042681304343
297,0.03749967256769826
298,0.0
299,0.029993756031884367
300,0.10142939211714497
301,0.004416344001428318
302,0.05863288867932437
303,0.06806640919871243
304,0.005533820183206251
305,0.05673043210867257
306,0.010194793014765224
307,0.010431244658707706
308,0.0012421558689279522
309,5.3538307050571277e-05
310,0.003317769798670378
311,0.25223775715425234
312,0.0
313,0.03945332046129213
314,0.002215520160498974
315,0.015435434257083713
316,0.0
317,0.07139986010330734
318,0.06121414191437147
319,0.002328423043408967
320,0.00023498646947872626
321,0.00016351825063321002
322,0.008680631183279441
323,0.03446302826131886
324,0.0007842292856802269
325,0.0
326,0.09725874260205425
327,0.0
328,0.03299115572547151
329,0.0027633516547241888
330,0.013999963190612252
331,0.007011010897489234
332,0.05400294747553902
333,0.00039921871283365995
334,0.9860984456121389
335,0.021473210955998745
336,0.0
337,0.16167374219446917
338,0.001041683128971238
339,0.029566576534073907
340,0.003844875811290227
341,0.0
342,0.01398711485861115
343,0.028917412288622657
344,0.05711404039629564
345,0.001187432300419733
346,0.004345449313574279
347,0.03161630004687066
348,0.0
349,0.0036762789963808995
350,0.011679842741046054
351,0.990085507766366
352,0.03174347478352013
353,0.0
354,0.5418845335416116
355,0.005904342662022999
356,0.0
357,0.024836368441355727
358,0.0
359,0.0005620062802519366
360,0.045352614645155165
361,0.039698201308011605
362,0.002158228620540159
363,0.021524853885552142
364,0.08894344538675447
365,0.0038272291707551753
366,0.0005952198924530361
367,0.03232834075133817
368,0.09134843401493642
369,0.05871612888950628
370,0.05317848005828907
371,0.0015811833889555205
372,0.022565393965939373
373,0.0029507117026721374
374,0.7015057264216946
375,0.08557515148834505
376,0.0
377,0.002253859730414698
378,9.172096612997116e-05
379,0.012091190127230256
380,0.031061051063504097
381,0.5490665750358964
382,0.02971862193797592
383,0.02720951990390663
384,0.0012838264545874667
385,0.14196434251668044
386,0.0024467839197680474
