,0
0,0.013890858137590056
1,0.0006207869211085626
2,0.0020388234492649815
3,0.0003302122027452059
4,2.5279496475016927e-05
5,5.448786018935614e-06
6,2.1946328184974107e-05
7,0.03774427695271276
8,0.00020255425260706783
9,0.00014700984291660113
10,0.0015947782627241391
11,0.0003922765741031231
12,0.007566838115097063
13,4.487002561581743e-05
14,0.0022633081549588985
15,0.005660742222468262
16,0.002848249287780491
17,0.0004150409589038784
18,0.0009501429268723438
19,0.0
20,0.0014667162262498312
21,0.0
22,0.0
23,0.0019033154315926115
24,0.0
25,7.303012901760386e-05
26,9.1901610727807e-05
27,0.06101592098420827
28,0.004080105307474935
29,0.00011603936663051595
30,0.0013029653038466593
31,0.005093559501502143
32,0.004383069594626199
33,0.005538302449468735
34,0.035274920120905495
35,0.004427485202653791
36,0.0
37,0.0012779356493806127
38,0.0054289230640678365
39,0.34128571414467834
40,0.0
41,0.0013099784822216964
42,0.003968428061128848
43,0.0031025620242670637
44,0.0020791342812720437
45,0.0
46,0.005111755982955546
47,0.004377217331898997
48,0.0001237390101442859
49,0.004931590059383151
50,0.0
51,0.0020723852728656844
52,3.4231917044880156e-05
53,0.04241726454836425
54,2.6230532821469588e-05
55,0.00012608207017372752
56,2.0184374863840837e-05
57,0.00046804601116934297
58,2.5579599829517186e-05
59,0.00043117234133838167
60,0.0012553875456687846
61,3.611885189214181e-05
62,0.0007076384427158189
63,0.006807990823327725
64,9.439918420162119e-05
65,0.0014262855248335926
66,0.0
67,0.0034320917480691326
68,0.00033963940962578043
69,0.00010041785874470577
70,0.01913735612443357
71,0.0027078806155128587
72,0.0
73,0.0003170597631203531
74,0.0010587171275779905
75,0.0
76,0.0019075647950369534
77,0.00012368617059832498
78,7.220252476181077e-05
79,0.00023389185005084911
80,5.133989506733716e-05
81,0.00014248191905630314
82,0.0009870963986281511
83,0.010610929788544499
84,0.0011439013178524693
85,0.0005173869380011853
86,0.004123975365932564
87,0.0003697168546050733
88,0.00014167362953498852
89,0.00016462277734763386
90,0.001118057287722296
91,0.0004842369811751679
92,0.0730869092338895
93,0.056964914679964784
94,0.00017138810613803734
95,0.00023873035459331948
96,0.08517415378011284
97,0.0
98,7.527306248444887e-05
99,0.006560986847707784
100,0.00374857473207979
101,0.004795728075417505
102,8.750621756070665e-05
103,0.0069900427244994345
104,0.0008948722058761405
105,2.731735583738626e-05
106,0.0
107,4.225401855739719e-05
108,0.06840395201717342
109,2.9221594908257487e-06
110,0.0021364795229917855
111,0.0
112,0.03734106944516491
113,0.0
114,1.6295792205855975e-05
115,0.0033696927815017874
116,0.002945048422410279
117,0.0001073742008076417
118,0.0
119,0.00032471627733443587
120,0.0015073111082002377
121,0.0
122,0.00014026033870695453
123,0.00410033098742546
124,0.0
125,0.00031113798700110884
126,0.002051538724420987
127,0.0
128,0.00011035946306625632
129,0.0004033631247543079
130,0.0002639681698130003
131,0.027907320632797328
132,0.0
133,0.0014779970761348293
134,0.0035539406073523683
135,0.0018062586431641936
136,7.039459163993289e-05
137,0.0004952123140119502
138,0.0003698871139321547
139,0.00011713846424521446
140,0.008343850281508858
141,0.00953371050712315
142,0.0034289224747182656
143,0.00016355406126300487
144,0.020146649628855373
145,0.002266939011822955
146,8.251178791385261e-05
147,0.0004974838135963777
148,0.0003654426179118264
149,0.00010321665775148148
150,0.0003942328949555485
151,3.2432967016493564e-05
152,0.035682883145758515
153,0.0
154,0.0011032401173760586
155,0.00018341489094397811
156,0.0004972868687027621
157,0.0017560497519676366
158,0.00011639055969259182
159,0.0004052890230306083
160,0.00287304028365698
161,0.0003808101508875339
162,0.0005075103671383641
163,0.0
164,0.0029534093275883633
165,0.0003405830471642224
166,0.0011447436163927183
167,0.00029320184995440535
168,0.0010144039076619427
169,0.010555807060166345
170,3.268161127367719e-05
171,0.004738362295949705
172,0.0003992041252339762
173,0.005153319068780027
174,0.00107105730113366
175,0.0
176,0.0
177,0.0063325165868788336
