id,long,lat,voltage
246,294748.0069393448,680049.5145172422,275.0
247,318271.88782156166,668450.1425562189,275.0
247,327334.3869383283,666985.7009764471,275.0
248,318271.88782156166,668450.1425562189,275.0
248,292714.1559751184,688050.2438959404,275.0
249,318271.88782156166,668450.1425562189,275.0
249,318864.9835692866,671055.1621694101,275.0
250,214255.14073383986,729382.0953543003,275.0
250,231620.32369127875,718404.2836564481,275.0
251,214255.14073383986,729382.0953543003,275.0
251,251693.81172268523,673141.2488745346,275.0
252,262102.57394265657,662432.113602037,132.0
252,259056.13365886742,658592.7819066586,132.0
253,282372.0133388369,684493.7315295222,275.0
253,259096.0797787387,670019.4851888708,275.0
254,282372.0133388369,684493.7315295222,275.0
254,295287.0719469262,685477.2161270356,275.0
255,260442.4615505756,610955.8761973538,132.0
255,259632.22651864932,611569.7199070827,132.0
256,230959.63577187678,672388.2371627823,132.0
256,244992.33426549606,670613.9322214713,132.0
257,230959.63577187678,672388.2371627823,132.0
257,224492.9267777841,674952.9432144507,132.0
258,230959.63577187678,672388.2371627823,400.0
258,245036.1441654125,659940.0313582668,400.0
259,230959.63577187678,672388.2371627823,400.0
259,251693.81172268523,673141.2488745346,400.0
260,289530.880817043,695268.9167725765,132.0
260,281050.926419406,693090.5866847006,132.0
261,289530.880817043,695268.9167725765,132.0
261,319616.3879905178,697437.3813100467,132.0
262,324592.78340595914,673341.4037546807,275.0
262,325159.5352536494,671442.3621451088,275.0
263,283023.51745703607,632849.9222081646,132.0
263,285885.5069645551,626191.7912786064,132.0
264,253294.87809009323,671671.837618711,275.0
264,251693.81172268523,673141.2488745346,275.0
265,298993.2684684344,575303.4419728033,132.0
265,270034.4598041455,552959.319185585,132.0
266,364357.98355880665,676102.5701519569,132.0
266,370546.0807650477,673787.3476911644,132.0
267,347354.01672756526,657149.2684334507,132.0
267,351619.2058079788,635205.4602828467,132.0
268,347354.01672756526,657149.2684334507,132.0
268,335462.3075754799,668782.4225535154,132.0
269,309943.74577907665,689472.3145776358,132.0
269,313532.12558767153,684123.4420741071,132.0
270,309943.74577907665,689472.3145776358,132.0
270,319677.77517294954,691101.4678408946,132.0
271,251801.20839200018,608064.5642303638,132.0
271,259632.22651864932,611569.7199070827,132.0
272,261424.32101509676,581921.6916645434,132.0
272,260927.65920849697,580259.5967426546,132.0
273,379485.0281819135,641670.1333251962,132.0
273,351619.2058079788,635205.4602828467,132.0
274,379485.0281819135,641670.1333251962,400.0
274,373881.7860960922,673190.3559767432,400.0
275,379485.0281819135,641670.1333251962,400.0
275,386004.976539759,641340.9048478618,400.0
276,270411.5180298893,666990.0974689694,275.0
276,295287.0719469262,685477.2161270356,275.0
277,270411.5180298893,666990.0974689694,275.0
277,278802.66487260046,660367.9730376843,275.0
278,262663.1174305469,656795.2420884928,275.0
278,269539.9123970036,652985.7944030291,275.0
279,264417.8260917773,651683.6057564543,275.0
279,245036.1441654125,659940.0313582668,275.0
280,264417.8260917773,651683.6057564543,275.0
280,269539.9123970036,652985.7944030291,275.0
281,264417.8260917773,651683.6057564543,275.0
281,258442.67919057817,647452.2330166603,275.0
282,264417.8260917773,651683.6057564543,275.0
282,273387.4906741563,661714.4349815188,275.0
283,245869.69044242526,663441.7061839505,132.0
283,243309.64414168432,664068.3285289973,132.0
284,245869.69044242526,663441.7061839505,132.0
284,245036.1441654125,659940.0313582668,132.0
285,294291.65805348015,617173.8041120642,400.0
285,332946.51138461777,571330.1378666265,400.0
286,294291.65805348015,617173.8041120642,400.0
286,306111.3694097228,605273.9876286438,400.0
287,294291.65805348015,617173.8041120642,400.0
287,269539.9123970036,652985.7944030291,400.0
288,253091.15069262794,667702.0485442766,132.0
288,255172.2575798735,666462.2489886893,132.0
289,253091.15069262794,667702.0485442766,132.0
289,251693.81172268523,673141.2488745346,132.0
290,328403.0715892688,585492.0165687231,132.0
290,332946.51138461777,571330.1378666265,132.0
291,358371.47387738427,659283.5972131717,400.0
291,335462.3075754799,668782.4225535154,400.0
292,257521.63894755807,665598.3305187196,132.0
292,255172.2575798735,666462.2489886893,132.0
293,351619.2058079788,635205.4602828467,132.0
293,349383.52948834066,615767.0488290065,132.0
294,244999.32016405658,703634.6749158622,132.0
294,231747.96876333145,684068.0612427144,132.0
295,244999.32016405658,703634.6749158622,132.0
295,239227.9236764333,675648.7636272812,132.0
296,244999.32016405658,703634.6749158622,132.0
296,228555.35861741944,706536.2913612922,132.0
297,228555.35861741944,706536.2913612922,132.0
297,223348.4538959267,692176.4875897338,132.0
298,228555.35861741944,706536.2913612922,132.0
298,251693.81172268523,673141.2488745346,132.0
299,272366.4359113751,606642.113126491,132.0
299,268886.30982786545,609778.7474789429,132.0
300,260927.65920849697,580259.5967426546,132.0
300,261180.62728776928,587334.5330774853,132.0
301,260927.65920849697,580259.5967426546,132.0
301,240560.34647193903,564367.8225340223,132.0
302,260927.65920849697,580259.5967426546,132.0
302,270034.4598041455,552959.319185585,132.0
303,220583.92911525842,557124.4264261667,132.0
303,240560.34647193903,564367.8225340223,132.0
304,321293.6872605728,691349.8156737991,132.0
304,319677.77517294954,691101.4678408946,132.0
305,321293.6872605728,691349.8156737991,132.0
305,328768.83127849095,695326.9531178391,132.0
306,321293.6872605728,691349.8156737991,132.0
306,319616.3879905178,697437.3813100467,132.0
307,325620.34742852044,702249.46893013,275.0
307,325599.1366904143,702235.8110517984,275.0
308,325599.1366904143,702235.8110517984,275.0
308,319616.3879905178,697437.3813100467,275.0
309,322957.3971627821,672015.484469005,132.0
309,322604.30654969905,674971.9386624672,132.0
310,255231.5698905483,664678.0386075808,132.0
310,256366.76584720542,661877.8143682566,132.0
311,255231.5698905483,664678.0386075808,132.0
311,249136.22451319726,663282.108247337,132.0
312,294748.0069393448,680049.5145172422,275.0
312,292714.1559751184,688050.2438959404,275.0
313,332946.51138461777,571330.1378666265,132.0
313,349383.52948834066,615767.0488290065,132.0
314,332946.51138461777,571330.1378666265,132.0
314,337741.2314601011,572388.4711082472,132.0
315,332946.51138461777,571330.1378666265,400.0
315,338399.9330799164,561216.2371918024,400.0
316,338399.9330799164,561216.2371918024,400.0
316,306111.3694097228,605273.9876286438,400.0
317,294499.9627464783,588343.2575990651,132.0
317,306111.3694097228,605273.9876286438,132.0
318,349383.52948834066,615767.0488290065,132.0
318,337741.2314601011,572388.4711082472,132.0
319,231747.96876333145,684068.0612427144,132.0
319,251693.81172268523,673141.2488745346,132.0
320,218252.9603365996,650950.7082083559,400.0
320,218759.72037157108,651157.0782157904,400.0
321,218552.04622011472,651154.5943112654,132.0
321,220347.79325739582,653694.1186704901,132.0
322,218552.04622011472,651154.5943112654,132.0
322,225978.74440921858,647537.0963964654,132.0
323,218552.04622011472,651154.5943112654,400.0
323,218759.72037157108,651157.0782157904,400.0
324,218552.04622011472,651154.5943112654,400.0
324,245276.88220732543,634510.3990273136,400.0
325,218759.72037157108,651157.0782157904,400.0
325,218872.4645430622,651326.0368966147,400.0
326,218759.72037157108,651157.0782157904,400.0
326,245036.1441654125,659940.0313582668,400.0
327,220347.79325739582,653694.1186704901,132.0
327,231642.1810655245,644417.593694637,132.0
328,220347.79325739582,653694.1186704901,132.0
328,224285.8583680243,642702.2882605003,132.0
329,231609.54110590613,717945.3608115487,275.0
329,231620.32369127875,718404.2836564481,275.0
330,231620.32369127875,718404.2836564481,275.0
330,251693.81172268523,673141.2488745346,275.0
331,370546.0807650477,673787.3476911644,132.0
331,373881.7860960922,673190.3559767432,132.0
332,225978.74440921858,647537.0963964654,132.0
332,231642.1810655245,644417.593694637,132.0
333,225978.74440921858,647537.0963964654,132.0
333,224285.8583680243,642702.2882605003,132.0
334,344241.8174154808,588152.7288855016,132.0
334,337741.2314601011,572388.4711082472,132.0
335,327334.3869383283,666985.7009764471,275.0
335,335462.3075754799,668782.4225535154,275.0
336,327334.3869383283,666985.7009764471,275.0
336,325159.5352536494,671442.3621451088,275.0
337,261180.62728776928,587334.5330774853,132.0
337,259632.22651864932,611569.7199070827,132.0
338,255685.74406171852,670210.0362834382,132.0
338,251693.81172268523,673141.2488745346,132.0
339,249303.10619462695,670583.9338865365,132.0
339,251693.81172268523,673141.2488745346,132.0
340,223206.72697333188,576169.4597481478,275.0
340,223708.18835879109,586053.6477747196,275.0
341,245276.88220732543,634510.3990273136,132.0
341,233824.96859807137,635409.7082085335,132.0
342,245276.88220732543,634510.3990273136,275.0
342,243376.96632719645,636081.9153786297,275.0
343,245276.88220732543,634510.3990273136,400.0
343,269539.9123970036,652985.7944030291,400.0
344,231642.1810655245,644417.593694637,132.0
344,233824.96859807137,635409.7082085335,132.0
345,292365.7640723237,688313.6296130056,275.0
345,292714.1559751184,688050.2438959404,275.0
346,292714.1559751184,688050.2438959404,275.0
346,295287.0719469262,685477.2161270356,275.0
347,259096.0797787387,670019.4851888708,275.0
347,259082.87446535568,666734.0621749449,275.0
348,259096.0797787387,670019.4851888708,275.0
348,251693.81172268523,673141.2488745346,275.0
349,338238.84995962935,702137.3276965029,132.0
349,337864.81686788116,701163.1279808808,132.0
